	Desc	Aflo	Amel	Bimp	Bter	Ccal	Dnov	Emex	Hlab	Lalb	Mqua	Mrot	GeneID	name	source	TranscriptID	Class
ORTHOMCL3924	null	1	1	1	1	2	1	1	1	1	1	1	LOC412196	XP_395658.5	Amel	XM_395658.7	Background
ORTHOMCL3925	null	1	1	1	1	1	1	1	1	2	1	1	LOC412937	XP_396388.5	Amel	XM_396388.7	Background
ORTHOMCL3926	null	1	1	1	1	1	1	2	1	1	1	1	LOC726025	XP_001121801.2	Amel	XM_001121801.5	Background
ORTHOMCL3927	null	1	1	1	2	1	1	1	1	1	1	1	LOC107965070	XP_026299237.1	Amel	XM_026443452.1	Background
ORTHOMCL3930	null	1	1	1	1	2	1	1	2	1	0	1	LOC552483	XP_006561186.2	Amel	XM_006561123.3	Background
ORTHOMCL3931	null	1	1	1	1	1	1	2	1	1	1	1	LOC408308	XP_391859.1	Amel	XM_391859.7	Background
ORTHOMCL3932	null	1	1	2	1	1	1	1	1	1	1	1	cad	NP_001239359.1	Amel	NM_001252430.1	Background
ORTHOMCL3933	null	1	1	1	1	1	1	1	1	1	1	2	LOC409141	XP_392667.2	Amel	XM_392667.7	Background
ORTHOMCL3934	null	1	1	1	1	2	1	1	1	1	1	1	LOC410050	XP_393536.2	Amel	XM_393536.6	Background
ORTHOMCL3935	null	1	1	1	1	1	1	1	1	1	1	2	LOC725950	XP_016770085.1	Amel	XM_016914596.2	Background
ORTHOMCL3936	null	1	1	1	2	1	1	1	1	1	1	1	LOC411779	XP_026300803.1	Amel	XM_026445018.1	Background
ORTHOMCL3937	null	1	1	1	1	1	1	1	1	1	1	2	LOC410042	XP_393528.3	Amel	XM_393528.6	Background
ORTHOMCL3938	null	1	1	1	1	1	1	1	1	1	1	2	LOC412174	XP_006569709.2	Amel	XM_006569646.3	Background
ORTHOMCL3941	null	1	1	2	1	1	1	1	1	1	1	1	LOC552583	XP_624961.2	Amel	XM_624958.5	Background
ORTHOMCL3942	null	1	1	1	2	1	1	1	1	1	1	1	LOC412442	XP_395899.2	Amel	XM_395899.6	Background
ORTHOMCL3943	null	1	1	1	1	1	1	1	1	1	1	2	LOC409459	XP_016768218.1	Amel	XM_016912729.2	Background
ORTHOMCL3944	null	2	1	1	1	1	1	1	1	1	1	1	LOC552098	XP_624480.4	Amel	XM_624477.6	Background
ORTHOMCL3945	null	1	1	1	1	2	1	1	1	1	1	1	LOC725781	XP_001121588.2	Amel	XM_001121588.5	Background
ORTHOMCL3946	null	1	1	1	1	1	1	1	1	2	1	1	LOC412806	XP_396259.1	Amel	XM_396259.7	Background
ORTHOMCL3948	null	1	1	1	1	2	1	1	1	1	1	1	LOC552088	XP_624469.3	Amel	XM_624466.5	Background
ORTHOMCL3949	null	1	1	1	1	2	1	1	1	1	1	1	CPR12	NP_001257753.1	Amel	NM_001270824.1	Background
ORTHOMCL3950	null	1	1	1	1	1	1	1	1	2	1	1	LOC725613	XP_026299064.1	Amel	XM_026443279.1	Background
ORTHOMCL3951	null	1	1	1	1	2	1	1	1	1	1	1	LOC100577676	XP_026298045.1	Amel	XM_026442260.1	Background
ORTHOMCL3952	null	1	1	1	3	1	1	1	1	1	0	1	LOC725489	XP_016773400.2	Amel	XM_016917911.2	Background
ORTHOMCL3953	null	1	1	1	2	1	1	1	1	1	1	1	LOC408711	XP_392247.2	Amel	XM_392247.7	Background
ORTHOMCL3954	null	1	1	1	1	2	1	1	1	1	1	1	LOC411507	XP_016767953.1	Amel	XM_016912464.2	Background
ORTHOMCL3955	null	1	1	1	1	1	1	2	1	1	1	1	LOC409168	XP_392692.2	Amel	XM_392692.7	Background
ORTHOMCL3956	null	2	1	1	1	1	1	1	1	1	1	1	LOC727390	XP_006569610.1	Amel	XM_006569547.3	Background
ORTHOMCL3957	null	2	1	1	1	1	1	1	1	1	1	1	LOC411809	XP_026296828.1	Amel	XM_026441043.1	Background
ORTHOMCL3958	null	1	1	1	2	1	1	1	1	1	1	1	LOC725684	XP_006571419.1	Amel	XM_006571356.3	Background
ORTHOMCL3959	null	1	1	1	1	2	1	1	1	1	1	1	CPR3	NP_001257748.1	Amel	NM_001270819.1	Background
ORTHOMCL3960	null	1	1	1	1	2	1	1	1	1	1	1	LOC725058	XP_001120954.1	Amel	XM_001120954.5	Background
ORTHOMCL3961	null	1	1	1	2	1	1	1	1	1	1	1	LOC409091	XP_392617.4	Amel	XM_392617.7	Background
ORTHOMCL3962	null	1	1	1	1	1	1	1	1	1	1	2	LOC408634	XP_392174.1	Amel	XM_392174.7	Background
ORTHOMCL3963	null	1	1	2	1	1	1	1	1	1	1	1	LOC107964911	XP_016769305.2	Amel	XM_016913816.2	Background
ORTHOMCL3964	null	1	1	1	1	2	1	1	1	1	1	1	LOC552623	XP_625000.3	Amel	XM_624997.6	Background
ORTHOMCL3966	null	1	2	1	1	1	1	1	1	1	1	1	LOC113218757	XP_026296343.1	Amel	XM_026440558.1	Background
ORTHOMCL3969	null	1	1	1	2	1	1	1	1	1	1	1	LOC412755	XP_396208.4	Amel	XM_396208.7	Background
ORTHOMCL3970	null	1	1	1	2	1	1	1	1	1	1	1	LOC411465	XP_006561140.1	Amel	XM_006561077.3	Background
ORTHOMCL3971	null	1	1	2	1	1	1	1	1	1	1	1	LOC724446	XP_026299502.1	Amel	XM_026443717.1	Background
ORTHOMCL3974	null	1	1	1	0	1	2	1	1	1	1	2	LOC725372	NP_001165877.1	Amel	NM_001172406.1	Background
ORTHOMCL3976	null	1	1	1	1	1	1	1	1	1	1	2	LOC410071	XP_393558.1	Amel	XM_393558.7	Background
ORTHOMCL3977	null	1	1	1	1	1	1	2	1	1	1	1	LOC100577758	XP_016770008.1	Amel	XM_016914519.2	Background
ORTHOMCL3978	null	2	1	1	1	1	1	1	1	1	1	1	LOC409556	XP_393064.5	Amel	XM_393064.7	Background
ORTHOMCL3980	null	2	1	1	1	1	1	1	1	1	1	1	LOC102653727	XP_026298151.1	Amel	XM_026442366.1	Background
ORTHOMCL3981	null	1	1	1	1	1	1	1	1	1	1	2	LOC412898	XP_396350.2	Amel	XM_396350.5	Background
ORTHOMCL3982	null	1	1	2	1	1	1	1	1	1	1	1	LOC724708	XP_001120599.1	Amel	XM_001120599.5	Background
ORTHOMCL3983	null	1	1	1	1	1	1	1	1	1	1	2	LOC412284	XP_016769252.1	Amel	XM_016913763.2	Background
ORTHOMCL3984	null	1	1	1	1	1	1	2	1	1	1	1	LOC551924	XP_006562524.1	Amel	XM_006562461.3	Background
ORTHOMCL3985	null	1	1	1	1	1	1	1	1	1	2	1	LOC100578339	XP_003249782.1	Amel	XM_003249734.4	Background
ORTHOMCL3986	null	1	1	2	3	0	1	1	1	1	0	1	LOC107964774	XP_016768759.1	Amel	XM_016913270.2	Background
ORTHOMCL3987	null	1	1	1	2	1	1	1	1	1	1	1	LOC725424	XP_016770163.2	Amel	XM_016914674.2	Background
ORTHOMCL3988	null	1	1	1	1	1	1	2	1	1	1	1	Obp1	NP_001011590.1	Amel	NM_001011590.1	Background
ORTHOMCL3989	null	1	1	1	1	2	1	1	1	1	1	1	LOC413500	XP_396944.4	Amel	XM_396944.7	Background
ORTHOMCL3990	null	1	1	1	1	1	1	1	1	1	1	2	LOC102656247	XP_006564298.2	Amel	XM_006564235.3	Background
ORTHOMCL3991	null	1	1	1	1	2	1	1	1	1	1	1	LOC100576974	XP_003251227.1	Amel	XM_003251179.4	Background
ORTHOMCL3992	null	1	1	1	1	1	1	1	1	1	1	2	LOC100577525	XP_006560546.1	Amel	XM_006560483.3	Background
ORTHOMCL3993	null	1	1	1	1	1	1	1	1	1	2	1	Ac3	NP_001071276.1	Amel	NM_001077808.1	Background
ORTHOMCL3994	null	1	1	1	1	2	1	1	1	1	1	1	LOC102656661	XP_016768349.2	Amel	XM_016912860.2	Background
ORTHOMCL3995	null	1	1	1	1	1	1	1	1	2	1	1	LOC411315	XP_016769665.1	Amel	XM_016914176.2	Background
ORTHOMCL3996	null	1	1	1	1	1	1	1	1	2	1	1	LOC551469	XP_016771524.1	Amel	XM_016916035.2	Background
ORTHOMCL3997	null	1	1	1	1	1	1	1	1	2	1	1	LOC413727	XP_026296288.1	Amel	XM_026440503.1	Background
ORTHOMCL3998	null	1	1	1	1	0	3	1	1	1	1	1	LOC727528	XP_026296197.1	Amel	XM_026440412.1	Background
ORTHOMCL3999	null	1	1	1	1	1	1	1	2	1	1	1	LOC550685	XP_006562888.1	Amel	XM_006562825.3	Background
ORTHOMCL4000	null	1	1	1	1	1	1	1	1	1	1	2	LOC725622	XP_001121449.1	Amel	XM_001121449.5	Background
ORTHOMCL4001	null	1	1	1	1	2	1	1	1	1	1	1	LOC410189	XP_016769867.1	Amel	XM_016914378.2	Background
ORTHOMCL4004	null	1	1	1	1	1	1	1	1	1	1	2	LOC726232	XP_001121988.2	Amel	XM_001121988.4	Background
ORTHOMCL4005	null	1	1	1	1	2	1	1	1	1	1	1	LOC102654426	XP_006561192.1	Amel	XM_006561129.3	Background
ORTHOMCL4006	null	1	1	1	1	2	1	1	1	1	1	1	LOC552266	XP_006557554.1	Amel	XM_006557491.3	Background
ORTHOMCL4007	null	1	1	1	1	2	1	1	1	1	1	1	LOC409440	XP_392953.3	Amel	XM_392953.6	Background
ORTHOMCL4008	null	1	1	1	2	1	1	1	1	1	1	1	LOC102655332	XP_006559876.1	Amel	XM_006559813.3	Background
ORTHOMCL4009	null	1	1	1	2	1	1	1	1	1	1	1	LOC408382	XP_391930.1	Amel	XM_391930.5	Background
ORTHOMCL4010	null	1	1	1	1	1	1	1	1	1	1	2	LOC412837	XP_006563841.1	Amel	XM_006563778.2	Background
ORTHOMCL4011	null	1	1	1	1	2	1	1	1	1	1	1	LOC552682	XP_625060.1	Amel	XM_625057.6	Background
ORTHOMCL4014	null	1	1	1	1	1	1	1	1	1	1	2	LOC550824	XP_026297059.1	Amel	XM_026441274.1	Background
ORTHOMCL4017	null	1	1	1	1	1	1	1	1	2	1	1	LOC551516	XP_623914.1	Amel	XM_623911.6	Background
ORTHOMCL4018	null	1	1	1	2	1	1	1	1	1	1	1	Y-h	NP_001091687.1	Amel	NM_001098217.1	Background
ORTHOMCL4019	null	1	1	1	1	1	1	1	1	1	1	2	LOC413550	XP_026300579.1	Amel	XM_026444794.1	Background
ORTHOMCL4021	null	1	1	1	1	1	1	1	1	1	1	2	LOC725822	XP_006566766.1	Amel	XM_006566703.3	Background
ORTHOMCL4023	null	1	1	1	1	1	1	1	1	2	1	1	LOC726619	XP_001122344.1	Amel	XM_001122344.5	Background
ORTHOMCL4024	null	1	1	1	1	2	1	1	1	1	1	1	LOC107966040	XP_026296883.1	Amel	XM_026441098.1	Background
ORTHOMCL4025	null	1	1	2	1	1	1	0	1	2	1	1	LOC725365	XP_006570980.1	Amel	XM_006570917.3	Background
ORTHOMCL4026	null	1	1	1	1	0	2	1	1	2	1	1	LOC100579019	XP_006564764.1	Amel	XM_006564701.3	Background
ORTHOMCL4027	null	1	1	1	1	1	1	1	1	2	1	1	LOC552372	XP_624749.4	Amel	XM_624746.6	Background
ORTHOMCL4028	null	1	1	1	1	2	1	1	1	1	1	1	LOC102655503	XP_026295825.1	Amel	XM_026440040.1	Background
ORTHOMCL4029	null	1	1	1	1	1	1	1	1	2	1	1	LOC100576215	XP_003250495.1	Amel	XM_003250447.4	Background
ORTHOMCL4030	null	1	1	1	1	2	1	1	1	1	1	1	LOC551508	XP_623905.1	Amel	XM_623902.5	Background
ORTHOMCL4031	null	1	1	1	1	1	1	1	2	1	1	1	LOC551524	XP_623922.2	Amel	XM_623919.5	Background
ORTHOMCL4032	null	2	1	1	1	1	1	1	1	1	1	1	LOC100578515	XP_026300861.1	Amel	XM_026445076.1	Background
ORTHOMCL4033	null	1	1	2	1	1	1	1	1	1	1	1	LOC113218781	XP_026296616.1	Amel	XM_026440831.1	Background
ORTHOMCL4034	null	1	1	1	2	0	1	1	1	1	1	2	LOC725354	XP_016771408.2	Amel	XM_016915919.2	Background
ORTHOMCL4035	null	1	1	1	1	1	1	1	1	1	2	1	LOC412552	XP_026297493.1	Amel	XM_026441708.1	Background
ORTHOMCL4036	null	1	1	1	2	1	1	1	1	1	1	1	LOC724473	XP_026295777.1	Amel	XM_026439992.1	Background
ORTHOMCL4037	null	1	1	1	2	1	1	1	1	1	1	1	LOC413925	XP_006566258.2	Amel	XM_006566195.3	Background
ORTHOMCL4038	null	1	1	1	1	1	1	2	1	1	1	1	LOC102655411	XP_016770755.1	Amel	XM_016915266.2	Background
ORTHOMCL4039	null	1	1	1	2	1	1	1	1	1	1	1	LOC727071	XP_003249380.1	Amel	XM_003249332.3	Background
ORTHOMCL4041	null	1	1	1	1	1	2	1	1	1	1	1	LOC410200	XP_393683.4	Amel	XM_393683.6	Background
ORTHOMCL4042	null	1	1	2	1	2	1	1	1	0	1	1	LOC100578877	XP_026300904.1	Amel	XM_026445119.1	Background
ORTHOMCL4043	null	1	1	1	1	1	1	2	1	1	1	1	LOC100576487	XP_003249154.1	Amel	XM_003249106.4	Background
ORTHOMCL4044	null	1	1	1	2	1	1	1	1	1	1	1	LOC409565	XP_393071.3	Amel	XM_393071.7	Background
ORTHOMCL4045	null	1	1	1	2	1	1	1	1	1	1	1	LOC408909	XP_392437.2	Amel	XM_392437.6	Background
ORTHOMCL4046	null	1	1	2	1	1	1	1	1	1	1	1	LOC551031	XP_016768510.1	Amel	XM_016913021.2	Background
ORTHOMCL4047	null	1	1	1	1	1	1	1	2	1	1	1	Blop	NP_001011606.1	Amel	NM_001011606.1	Background
ORTHOMCL4048	null	1	1	1	1	1	1	1	1	1	1	2	LOC410306	XP_006564418.1	Amel	XM_006564355.3	Background
ORTHOMCL4051	null	1	1	1	1	1	1	2	1	1	1	1	LOC724592	XP_026300627.1	Amel	XM_026444842.1	Background
ORTHOMCL4052	null	1	1	1	2	1	1	1	1	1	1	1	LOC409766	XP_016770215.2	Amel	XM_016914726.2	Background
ORTHOMCL4053	null	1	1	1	1	1	1	2	1	1	1	1	ACSF2	NP_001193902.1	Amel	NM_001206973.1	Background
ORTHOMCL4054	null	1	1	1	1	1	1	1	1	1	2	1	LOC727332	XP_026301748.1	Amel	XM_026445963.1	Background
ORTHOMCL4055	null	1	1	1	2	1	1	1	1	0	0	3	LOC725386	XP_026302087.1	Amel	XM_026446302.1	Background
ORTHOMCL4056	null	1	1	1	2	1	1	1	1	1	1	1	LOC100576471	XP_003249875.4	Amel	XM_003249827.4	Background
ORTHOMCL4057	null	1	1	1	1	1	2	1	1	1	1	1	LOC412414	XP_006566542.1	Amel	XM_006566479.3	Background
ORTHOMCL4058	null	1	1	1	1	1	1	1	1	1	1	2	LOC551599	XP_623993.3	Amel	XM_623990.6	Background
ORTHOMCL4059	null	1	1	1	1	2	1	1	1	1	1	1	LOC551461	XP_006569528.1	Amel	XM_006569465.3	Background
ORTHOMCL4060	null	1	1	1	1	1	2	1	1	1	1	1	LOC413132	XP_006571695.2	Amel	XM_006571632.3	Background
ORTHOMCL4061	null	1	1	1	1	1	1	1	1	1	2	1	LOC408309	XP_006566515.1	Amel	XM_006566452.3	Background
ORTHOMCL4062	null	1	1	1	1	1	1	2	1	1	1	1	LOC724295	XP_026301426.1	Amel	XM_026445641.1	Background
ORTHOMCL4063	null	1	1	1	1	1	1	1	1	2	1	1	LOC102656812	XP_006562571.1	Amel	XM_006562508.3	Background
ORTHOMCL4065	null	1	1	1	1	1	1	2	1	1	1	1	LOC726341	XP_016768816.2	Amel	XM_016913327.2	Background
ORTHOMCL4066	null	1	1	1	1	1	2	1	1	1	1	1	LOC727014	XP_026296406.1	Amel	XM_026440621.1	Background
ORTHOMCL4068	null	1	1	1	1	2	1	1	1	1	1	1	LOC552567	XP_624946.1	Amel	XM_624943.6	Background
ORTHOMCL4069	null	1	1	1	1	2	1	1	1	1	1	1	LOC413464	XP_006560166.1	Amel	XM_006560103.3	Background
ORTHOMCL4070	null	1	1	1	1	1	1	1	1	1	1	2	LOC726092	XP_001121859.1	Amel	XM_001121859.4	Background
ORTHOMCL4071	null	1	1	1	1	1	2	1	1	1	1	1	LOC409321	XP_006563525.1	Amel	XM_006563462.3	Background
ORTHOMCL4072	null	1	1	2	1	1	1	1	1	1	1	1	LOC725327	XP_001121187.2	Amel	XM_001121187.5	Background
ORTHOMCL4073	null	1	1	1	1	1	1	1	1	1	1	2	LOC725130	XP_001121014.2	Amel	XM_001121014.5	Background
ORTHOMCL4074	null	2	1	1	1	1	1	1	1	1	1	1	LOC550948	XP_006569667.1	Amel	XM_006569604.3	Background
ORTHOMCL4075	null	1	1	1	1	1	1	1	1	1	2	1	LOC724144	XP_001119900.1	Amel	XM_001119900.5	Background
ORTHOMCL4076	null	1	1	1	1	1	1	1	1	1	1	2	LOC102654029	XP_026299084.1	Amel	XM_026443299.1	Background
ORTHOMCL4077	null	1	1	1	1	2	1	1	1	1	1	1	LOC409993	XP_393481.2	Amel	XM_393481.7	Background
ORTHOMCL4078	null	1	1	1	1	1	1	1	1	1	1	2	LOC725187	NP_001229455.1	Amel	NM_001242526.1	Background
ORTHOMCL4079	null	1	1	1	1	1	1	1	1	1	2	1	LOC409620	XP_026295005.1	Amel	XM_026439220.1	Background
ORTHOMCL4080	null	1	1	2	1	1	1	1	1	1	1	1	LOC725977	XP_001120649.1	Amel	XM_001120649.5	Background
ORTHOMCL4081	null	1	1	1	1	1	1	2	1	1	1	1	LOC551733	XP_026299199.1	Amel	XM_026443414.1	Background
ORTHOMCL4082	null	1	1	1	1	2	1	1	1	1	1	1	LOC551449	XP_026299802.1	Amel	XM_026444017.1	Background
ORTHOMCL4083	null	1	1	1	4	2	0	1	0	1	0	1	LOC411197	XP_006568337.1	Amel	XM_006568274.3	Background
ORTHOMCL4084	null	1	1	1	1	1	1	1	1	1	1	2	LOC107965313	XP_026302085.1	Amel	XM_026446300.1	Background
ORTHOMCL4085	null	1	1	1	1	1	1	1	1	1	2	1	LOC727221	XP_006566732.1	Amel	XM_006566669.3	Background
ORTHOMCL4086	null	1	1	1	1	1	1	1	1	2	1	1	LOC100578349	XP_026295296.1	Amel	XM_026439511.1	Background
ORTHOMCL4087	null	1	1	1	1	2	1	1	1	1	1	1	LOC408863	XP_026296819.1	Amel	XM_026441034.1	Background
ORTHOMCL4088	null	1	1	1	1	1	1	1	1	1	1	2	LOC552660	XP_625039.1	Amel	XM_625036.5	Background
ORTHOMCL4089	null	1	1	1	1	2	1	1	1	1	1	1	LOC100577033	XP_003251429.1	Amel	XM_003251381.4	Background
ORTHOMCL4092	null	1	1	3	1	1	1	1	1	1	1	0	LOC409698	XP_393196.4	Amel	XM_393196.7	Background
ORTHOMCL4093	null	1	1	2	1	1	1	1	1	1	1	1	LOC552502	XP_006568663.1	Amel	XM_006568600.3	Background
ORTHOMCL4094	null	1	1	1	2	1	1	1	1	1	1	1	LOC107965368	XP_026300099.1	Amel	XM_026444314.1	Background
ORTHOMCL4095	null	1	1	1	1	1	1	1	1	1	1	2	LOC414038	XP_397474.4	Amel	XM_397474.6	Background
ORTHOMCL4096	null	1	1	1	2	1	1	1	1	1	1	1	LOC725957	XP_006569051.1	Amel	XM_006568988.3	Background
ORTHOMCL4097	null	1	1	2	1	1	1	1	1	1	1	1	LOC409283	XP_026296448.1	Amel	XM_026440663.1	Background
ORTHOMCL4098	null	1	1	1	1	2	1	1	1	1	1	1	LOC100576382	XP_026298355.1	Amel	XM_026442570.1	Background
ORTHOMCL4099	null	2	1	1	1	1	1	1	1	1	1	1	LOC726694	XP_026299393.1	Amel	XM_026443608.1	Background
ORTHOMCL4100	null	1	1	1	1	1	1	1	1	1	1	2	LOC411640	XP_395109.3	Amel	XM_395109.7	Background
ORTHOMCL4101	null	1	1	1	1	1	1	2	1	1	1	1	LOC550968	XP_623366.2	Amel	XM_623363.5	Background
ORTHOMCL4102	null	1	1	1	1	1	1	1	2	1	1	1	LOC725983	XP_026299060.1	Amel	XM_026443275.1	Background
ORTHOMCL4103	null	1	1	1	1	2	1	1	1	1	1	1	LOC726480	XP_001122212.1	Amel	XM_001122212.5	Background
ORTHOMCL4104	null	1	1	1	1	2	1	1	1	1	1	1	LOC100576514	XP_016767522.2	Amel	XM_016912033.2	Background
ORTHOMCL4105	null	1	1	1	1	1	1	1	2	1	1	1	LOC726028	XP_001121804.1	Amel	XM_001121804.5	Background
ORTHOMCL4106	null	1	1	1	1	1	1	1	1	1	1	2	LOC410475	XP_006558836.3	Amel	XM_006558773.3	Background
ORTHOMCL4107	null	1	1	1	1	1	1	1	1	2	1	1	LOC552806	XP_625184.4	Amel	XM_625181.6	Background
ORTHOMCL4108	null	1	1	2	1	1	1	1	1	1	1	1	LOC552503	XP_624881.1	Amel	XM_624878.5	Background
ORTHOMCL4109	null	1	1	1	1	1	1	1	1	1	2	1	LOC412109	XP_026297221.1	Amel	XM_026441436.1	Background
ORTHOMCL4110	null	1	1	1	1	1	1	1	2	1	1	1	LOC413440	XP_006562054.1	Amel	XM_006561991.3	Background
ORTHOMCL4111	null	1	1	1	2	1	1	1	1	1	1	1	LOC413898	XP_026296947.1	Amel	XM_026441162.1	Background
ORTHOMCL4112	null	1	1	1	2	1	1	1	1	1	1	1	LOC551137	XP_623536.3	Amel	XM_623533.6	Background
ORTHOMCL4113	null	1	1	1	1	1	2	1	1	1	1	1	LOC726673	XP_006559738.2	Amel	XM_006559675.3	Background
ORTHOMCL4114	null	1	1	1	1	1	1	1	1	1	1	2	LOC724859	XP_016768105.1	Amel	XM_016912616.2	Background
ORTHOMCL4115	null	1	1	1	1	1	1	1	1	1	1	2	Pkc	NP_001128420.1	Amel	NM_001134948.1	Background
ORTHOMCL4116	null	1	1	2	2	1	1	1	1	0	1	1	LOC100577197	XP_026300198.1	Amel	XM_026444413.1	Background
ORTHOMCL4119	null	1	1	1	1	1	2	1	1	1	1	1	LOC551201	XP_623599.1	Amel	XM_623596.6	Background
ORTHOMCL4120	null	1	1	2	1	1	1	1	1	1	1	1	LOC724727	XP_006565258.1	Amel	XM_006565195.3	Background
ORTHOMCL4121	null	1	1	1	1	1	1	1	1	1	1	2	LOC412416	XP_395873.4	Amel	XM_395873.7	Background
ORTHOMCL4122	null	1	1	1	1	1	1	1	1	2	1	1	LOC551981	XP_624367.3	Amel	XM_624364.6	Background
ORTHOMCL4123	null	1	1	1	1	1	1	1	1	1	1	2	LOC551983	XP_624369.1	Amel	XM_624366.6	Background
ORTHOMCL4124	null	1	1	1	2	1	1	1	1	1	1	1	LOC412997	XP_396448.1	Amel	XM_396448.5	Background
ORTHOMCL4125	null	1	1	1	1	1	1	1	1	2	1	1	LOC410162	XP_006568413.1	Amel	XM_006568350.3	Background
ORTHOMCL4126	null	1	1	4	1	0	1	2	0	0	1	1	LOC724235	XP_006570134.1	Amel	XM_006570071.3	Background
ORTHOMCL4127	null	1	1	1	1	2	1	1	1	1	1	1	LOC413154	XP_006571826.2	Amel	XM_006571763.3	Background
ORTHOMCL4128	null	1	1	1	1	1	1	1	2	1	1	1	LOC726236	XP_026297223.1	Amel	XM_026441438.1	Background
ORTHOMCL4129	null	1	1	1	1	1	1	2	1	1	1	1	LOC724467	XP_001120329.1	Amel	XM_001120329.5	Background
ORTHOMCL4132	null	1	1	1	1	2	1	1	1	1	1	1	LOC551125	XP_003251150.1	Amel	XM_003251102.4	Background
ORTHOMCL4133	null	1	1	1	1	1	1	1	1	1	1	2	LOC411091	XP_003250682.1	Amel	XM_003250634.4	Background
ORTHOMCL4134	null	1	1	2	1	1	1	1	1	1	1	1	LOC726586	XP_026297927.1	Amel	XM_026442142.1	Background
ORTHOMCL4136	null	1	1	1	1	2	1	1	1	1	1	1	LOC725308	XP_001120186.1	Amel	XM_001120186.5	Background
ORTHOMCL4137	null	1	1	1	1	1	2	1	1	1	1	1	LOC725287	XP_001121155.2	Amel	XM_001121155.5	Background
ORTHOMCL4138	null	1	1	1	1	1	1	1	1	2	1	1	LOC410643	XP_016772643.1	Amel	XM_016917154.2	Background
ORTHOMCL4140	null	1	1	1	1	2	1	1	1	1	1	1	LOC102655319	XP_026298621.1	Amel	XM_026442836.1	Background
ORTHOMCL4141	null	1	1	1	1	2	1	1	1	1	1	1	LOC409904	XP_006570379.2	Amel	XM_006570316.3	Background
ORTHOMCL4143	null	1	1	1	1	2	1	1	1	1	1	1	LOC724356	XP_001120177.2	Amel	XM_001120177.5	Background
ORTHOMCL4144	null	1	1	1	1	1	1	1	1	1	1	2	LOC552820	XP_006566805.1	Amel	XM_006566742.3	Background
ORTHOMCL4145	null	1	1	1	2	1	1	1	1	1	1	1	LOC408409	XP_006559374.1	Amel	XM_006559311.3	Background
ORTHOMCL4146	null	1	1	1	2	1	1	1	1	1	1	1	LOC413493	XP_396937.4	Amel	XM_396937.7	Background
ORTHOMCL4148	null	1	1	1	2	1	1	1	1	1	1	1	LOC725542	XP_001121375.2	Amel	XM_001121375.5	Background
ORTHOMCL4149	null	1	1	2	2	0	1	1	1	1	1	1	LOC725760	XP_001121569.3	Amel	XM_001121569.5	Background
ORTHOMCL4150	null	1	1	1	1	2	1	1	1	1	1	1	LOC410547	XP_394026.2	Amel	XM_394026.5	Background
ORTHOMCL4151	null	1	1	1	1	1	1	2	1	1	1	1	LOC551546	XP_623942.2	Amel	XM_623939.6	Background
ORTHOMCL4152	null	1	1	1	1	1	1	2	1	1	1	1	LOC724613	XP_026297852.1	Amel	XM_026442067.1	Background
ORTHOMCL4153	null	1	1	1	1	2	1	1	1	1	1	1	5-HT1	NP_001164579.1	Amel	NM_001171108.1	Background
ORTHOMCL4154	null	1	1	1	1	2	1	1	1	1	1	1	LOC552014	XP_624397.1	Amel	XM_624394.5	Background
ORTHOMCL4155	null	2	1	1	1	1	1	1	1	1	1	1	LOC100578730	XP_003250777.1	Amel	XM_003250729.4	Background
ORTHOMCL4157	null	2	1	1	1	1	1	1	1	1	1	1	LOC726238	XP_026301965.1	Amel	XM_026446180.1	Background
ORTHOMCL4158	null	1	1	1	1	2	1	1	1	1	1	1	LOC410534	XP_394013.5	Amel	XM_394013.7	Background
ORTHOMCL4159	null	1	1	1	1	1	1	1	1	1	1	2	LOC102656620	XP_026295824.1	Amel	XM_026440039.1	Background
ORTHOMCL4160	null	1	1	2	1	1	1	1	1	1	1	1	LOC724600	XP_001120497.1	Amel	XM_001120497.5	Background
ORTHOMCL4161	null	1	1	1	1	1	1	1	1	1	1	2	LOC100578999	XP_006567269.1	Amel	XM_006567206.3	Background
ORTHOMCL4162	null	1	1	1	1	1	1	2	1	1	1	1	LOC724943	XP_001120842.5	Amel	XM_001120842.5	Background
ORTHOMCL4163	null	1	1	1	2	1	1	1	1	1	1	1	LOC727031	XP_003250308.1	Amel	XM_003250260.4	Background
ORTHOMCL4166	null	1	1	1	1	1	1	1	1	1	2	1	LOC551659	XP_003251581.1	Amel	XM_003251533.4	Background
ORTHOMCL4167	null	1	1	1	1	2	1	1	1	1	1	1	LOC726119	XP_016767336.2	Amel	XM_016911847.2	Background
ORTHOMCL4168	null	1	1	1	1	1	2	1	1	1	1	1	LOC551421	XP_623816.1	Amel	XM_623813.6	Background
ORTHOMCL4169	null	1	1	1	1	1	1	1	1	1	1	2	LOC726791	XP_001122512.3	Amel	XM_001122512.4	Background
ORTHOMCL4170	null	1	1	1	1	2	1	1	1	1	1	1	LOC107964828	XP_016768959.1	Amel	XM_016913470.2	Background
ORTHOMCL4171	null	1	1	1	2	1	1	1	1	1	1	1	LOC409822	XP_393312.1	Amel	XM_393312.7	Background
ORTHOMCL4172	null	1	1	1	1	1	1	2	1	1	1	1	LOC552746	XP_625124.2	Amel	XM_625121.6	Background
ORTHOMCL4173	null	1	1	2	1	1	1	1	1	1	1	1	LOC726804	XP_003249228.1	Amel	XM_003249180.4	Background
